# 031 PLAN-001 P1.4r mutgate spec. fix_id <TAB> target_file <TAB> sed_expr <TAB> test_cmd
# Run by evidence/P1.4r/p14r_mutgate.sh in a throwaway copy. `test` = ailang test
# src/core/ext/runtime.ail in the P1.4r workspace (p14r_check.sh: its own ailang.lock, so the
# lock trap cannot apply; 0 failed required); `e2e` = the end-to-end runner over P0.6's
# consumers (exit 0 and the PASS line required); `lint` = literal_defaults.py over the host
# context literals (static; for the literal sites inside effectful drivers no cheap test reaches).
# Every test_cmd is a script that logs to a file before grepping (no `cmd | grep -q` under pipefail).
# --- the brief's named rows ------------------------------------------------
# default verification = Passed -> red: the runtime's host literal (behavioural), the per-turn session literal, an rpc literal (static)
tool_site_handed_none_test	src/core/ext/runtime.ail	s/^      let dview = decision_view(view, id, ToolPolicySite, descriptor);$/      let dview = view;/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
tool_site_handed_none_e2e	src/core/ext/runtime.ail	s/^      let dview = decision_view(view, id, ToolPolicySite, descriptor);$/      let dview = view;/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
judge_site_handed_none_test	src/core/ext/runtime.ail	s/^      let dview = decision_view(base, id, FinalizeSite, descriptor);$/      let dview = base;/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
judge_site_handed_none_e2e	src/core/ext/runtime.ail	s/^      let dview = decision_view(base, id, FinalizeSite, descriptor);$/      let dview = base;/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
# a projection taken from the wrong atom: another descriptor than the atom's own, each family; the two projections crossed
tool_state_from_other_descriptor	src/core/ext/runtime.ail	s/^      let dview = decision_view(view, id, ToolPolicySite, descriptor);$/      let dview = decision_view(view, id, ToolPolicySite, neutral_descriptor());/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
judge_state_from_other_descriptor	src/core/ext/runtime.ail	s/^      let dview = decision_view(base, id, FinalizeSite, descriptor);$/      let dview = decision_view(base, id, FinalizeSite, neutral_descriptor());/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
judge_state_from_other_descriptor_e2e	src/core/ext/runtime.ail	s/^      let dview = decision_view(base, id, FinalizeSite, descriptor);$/      let dview = decision_view(base, id, FinalizeSite, neutral_descriptor());/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
question_config_crossed	src/core/ext/runtime.ail	s/^    question_config: d.question_config,$/    question_config: d.interpretation_config,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
interpretation_config_crossed_e2e	src/core/ext/runtime.ail	s/^    interpretation_config: d.interpretation_config,$/    interpretation_config: d.question_config,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
# a ledger term non-zero -> red, each of the five
ledger_allowance_nonzero	src/core/ext/runtime.ail	s/^    allowance_millicents: 0,$/    allowance_millicents: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
ledger_known_spend_nonzero	src/core/ext/runtime.ail	s/^    known_spend_millicents: 0,$/    known_spend_millicents: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
ledger_outstanding_nonzero	src/core/ext/runtime.ail	s/^    outstanding_millicents: 0,$/    outstanding_millicents: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
ledger_run_cost_nonzero	src/core/ext/runtime.ail	s/^    run_cost_millicents: 0,$/    run_cost_millicents: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
ledger_run_cap_some_zero	src/core/ext/runtime.ail	s/^    run_cap_millicents: None$/    run_cap_millicents: Some(0)/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
ledger_allowance_nonzero_e2e	src/core/ext/runtime.ail	s/^    allowance_millicents: 0,$/    allowance_millicents: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
# --- the rest of what P1.4r adds -------------------------------------------
# identity, mode, limit, counter
identity_drops_owner	src/core/ext/runtime.ail	s/^    invocation_id: "${ext_id}\/${site_label(site)}\/${d.local_id}",$/    invocation_id: "${site_label(site)}\/${d.local_id}",/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
mode_shadow	src/core/ext/runtime.ail	s/^    mode: EnforcingDecision,$/    mode: ShadowDecision,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
limit_not_the_descriptors	src/core/ext/runtime.ail	s/^    intervention_limit: d.max_interventions,$/    intervention_limit: 2,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
limit_zero_e2e	src/core/ext/runtime.ail	s/^    intervention_limit: d.max_interventions,$/    intervention_limit: 0,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh e2e
interventions_used_nonzero	src/core/ext/runtime.ail	s/^    interventions_used: 0,$/    interventions_used: 1,/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
# ordinary sites: the host's state passed through (entry_base no longer resets it); a decision view leaking to the next atom
ordinary_view_keeps_host_state	src/core/ext/runtime.ail	s/^  { pure_ctx_of(ctx, e.config) | decision_state: None }$/  pure_ctx_of(ctx, e.config)/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
judge_state_leaks_to_next_atom	src/core/ext/runtime.ail	s/^      let next = collect_finalize_atoms(id, rest, i, di + 1, base, candidate, world);$/      let next = collect_finalize_atoms(id, rest, i, di + 1, dview, candidate, world);/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
tool_state_leaks_to_next_atom	src/core/ext/runtime.ail	s/^      vote :: collect_policy_atoms(id, rest, i, di + 1, view, call)$/      vote :: collect_policy_atoms(id, rest, i, di + 1, dview, call)/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
# the static fixture's other rules: a host literal asserting a state, or a non-empty window
session_literal_asserts_state	src/core/session.ail	s/tool_evidence: empty_tool_evidence(), decision_state: None, world: world --/tool_evidence: empty_tool_evidence(), decision_state: Some(foreign), world: world --/	python3 .agent/projects/031_system_one_decisions/evidence/P1.4r/literal_defaults.py
rpc_literal_other_window	src/core/rpc.ail	383s/tool_evidence: empty_tool_evidence(),/tool_evidence: complete_window(),/	python3 .agent/projects/031_system_one_decisions/evidence/P1.4r/literal_defaults.py
exit_literal_disabled	src/core/session.ail	s/telemetry: zero_token_telemetry(), verification: NotReached,/telemetry: zero_token_telemetry(), verification: Disabled,/	python3 .agent/projects/031_system_one_decisions/evidence/P1.4r/literal_defaults.py
# carried forward from P1.3r's spec, whose row no longer matches (the interpreter is now handed `dview`): the interpreter handed a different request than the one prepared
judge_interpret_other_request	src/core/ext/runtime.ail	s/^        JudgeQuery(req) => interpret(dview, candidate, req, stub_decision_answer({ ext_id: id, atom: di, site: FinalizeSite, request: req }))$/        JudgeQuery(req) => interpret(dview, candidate, { req | backend_binding: "other" }, stub_decision_answer({ ext_id: id, atom: di, site: FinalizeSite, request: req }))/	bash .agent/projects/031_system_one_decisions/evidence/P1.4r/p14r_check.sh test src/core/ext/runtime.ail
